UPC,ISRC,Store,Store service,Sales/streams,Gross Royalties (USD)
672985382947,CAENV2037872,BOOM App UMA,BOOM App UMA,1249,1.3486080837493292130455581531
692531080790,CAGOO2132230,Yandex,Streaming,80,0.1260637669171269791663551165
672985453845,CAENV2080948,IMusica,Streaming,2,0.0077558769863360086134180941
628810560851,QM24S1826608,Resso,Streaming,47,0.0441454955826373344821815233
672985929517,CAENV2149514,SevenDigital,Streaming,1,0.0550098439603566484270449809
628810534357,QM24S1820062,Xiami,Xiami,3,0.0043176047121559535196751633
628810560875,QM24S1904071,Netease,Netease,2407,1.2588575312766870487086073468
628810560813,QM24S1906868,Anghami,Streaming,18,0.0131395428333608627806948350
672985508989,CAGOO2015895,Amazon,Digital Music Store,2,1.4260411038452054855994518233
628810742141,CAHQJ1951322,Deezer,Deezer,1458,6.7095176888340578330532394290
,QM24S1906868,ITunes,iTunes Match,49,0.0315893864450242148278590319
628810561810,QM24S1919430,BOOM App UMA,BOOM App UMA,4821,5.5636066021897938368744159759
672985559677,CAGOO2044001,BOOM App UMA,BOOM App UMA,7128,8.8679533518320328342554960652
672985508989,CAGOO2015895,Amazon,Music Premium Service,78,1.8066418865744195268675924634
628810477371,CAGOO1916989,Spotify,Spotify,136420,332.7360665739378129664946589303
,CACWV2018984,ITunes,Apple Music,15148,55.5420952984456636593221128742
672985261242,CACWV2063398,Tidal,Tidal,293,0.8851836997426725851969190837
628810612284,CAGOO1984027,AWA,Awa,2,0.0219667239614675061310438207
672985261242,CACWV2063398,Resso,Streaming,12,0.0109751687228845537342656194
672985102477,CALVP2073075,Deezer,Deezer,1174,5.1437670621161356522779448121
672985559677,CAGOO2044001,Kuwo,Streaming,5,0.0007606660328305304759271722
672985598324,CAGOO2068468,TikTok,Streaming,138,0.2903870786659889526296711635
,CALVP2073121,ITunes,Apple Music,5016,32.2593602292052422291726991885
628810477371,CAGOO1916989,Yandex,Streaming,42,0.0715369777643024404800578302
672985508989,CAGOO2015895,Xiami,Xiami,16,0.0020506381756357527172318073
672985954885,CAENV2164646,YouTube,Streaming,7,0.0348089499021813750429743603
672985083943,CALVP2062669,Kuwo,Streaming,497,0.2852931144323082304149967238
672985397491,CAENV2043858,Spotify,Spotify,110007,291.3788831137321290906785392595
672985631182,USLZJ1888276,YouTube,Content ID,2826580,1021.5662328355777892868954996538
672985545014,CAGOO2036067,YouTube,Content ID,144,0.6045673744128566795316655692
672985929517,CAENV2149514,Tidal,Tidal,118,0.8706985159000725092198861621
672985069411,CALVP2053160,Spotify,Spotify,47477,148.2000264328394711680218945981
672985491366,CAGOO2006319,Kuwo,Streaming,34,0.0105059826177869394998259839
628810561599,QM24S1916116,Amazon,Music Premium Service,33,0.2902864707101782671271049908
672985781016,CAHQJ2153230,TikTok,Streaming,20,0.0455781321841475744709231373
628810477371,CAGOO1916989,Saavn,Saavn,9,0.0079884157640037330337180021
628810842995,CALVP1902123,Deezer,Deezer,5928,22.1310184023328640177567470973
672985069411,CALVP2053160,Saavn,Saavn,2,0.0050505216125689134211240875
672985382008,CAENV2037366,Spotify,Spotify,54896,109.6933005396688982115204526573
672985609693,,Amazon,Digital Music Store,3,2.0950155528702469099107626665
672985854369,CAENV2101722,Yandex,Streaming,8,0.0068909854702721395268466643
672985261242,CACWV2063398,GooglePlay,Google Play Music Streaming,94,0.5306403385141960910341115036
692531139849,CAGOO2163741,BOOM App UMA,BOOM App UMA,101,0.1268775967443806728880085973
672985370258,CAENV2030178,Boomplay,Streaming,1,0.0002957669253460866359469581
672985882980,CAENV2119873,BOOM App UMA,BOOM App UMA,486,0.4871610512010353354527138294
672985093942,CALVP2068437,KKBox,Kkbox,30,0.1272513802475845043731199471
672985974739,CAENV2176626,Spotify,Spotify,135556,314.4184653008915458822887359259
692531033765,CAGOO2106771,VKontakte,VKontakte,999,0.3132167308081726629324694520
692531064653,CAGOO2122549,Saavn,Saavn,2,0.0028503450611253887317036298
628810477371,CAGOO1916989,Tidal,Tidal,25,0.1546724056015074078561769603
672985508989,CAGOO2015895,Tidal,Tidal,44,0.2505358819751516218776969126
692531149893,CAGOO2169181,QQMusic,Streaming,183,0.1846075454432830806831518998
628810534357,QM24S1820062,Yandex,Streaming,360,0.6096642620343016597863210105
,CAENV2119873,ITunes,Apple Music,4446,26.1737764617334311931889231183
672985453845,CAENV2080948,KKBox,Kkbox,69,0.2472455427175233531389276356
692531149893,CAGOO2169181,Netease,Netease,120,0.0903561343060926855049774406
672985007505,CALVP2020125,GooglePlay,Google Play Music Streaming,89,0.4800492276186013097925814307
672985812512,CAHQJ2173685,Resso,Streaming,26,0.0273063698148025739679776478
672985069411,CALVP2053160,Kugou,Streaming,7,0.0022337056877978500300267140
628810943173,CALVP1951456,Line,Streaming,76,0.7968666595314214869013668547
,QM24S1913190,ITunes,iTunes Match,40,0.0195061573619527523484943528
628810477371,CAGOO1916989,KKBox,Kkbox,25,0.1212988427604449966054654150
672985559677,CAGOO2044001,VKontakte,VKontakte,22584,3.7550990912505862211768936534
672985829381,CAHQJ2184062,Tidal,Tidal,46,0.2933247527214854361990153288
,CAGOO2193164,ITunes,iTunes Match,2,0.0011961523551447940896603068
672985722880,CAHQJ2117718,Kuwo,Streaming,2161,1.1076007388026070769308117921
628810528974,CAGOO1942139,Tidal,Tidal,658,3.2441992658264075518548278204
672985069411,CALVP2053160,TikTok,Streaming,79,0.1142861650168331294306062006
628810965274,CALVP2002252,Kuwo,Streaming,1,0.0021453820376233546730786564
672985974739,CAENV2176626,KKBox,Kkbox,48,0.1838622515117072380409505308
628810933068,CALVP1946334,TikTok,Streaming,4,0.0128723552418192175142068640
692531149893,CAGOO2169181,Kugou,Streaming,2,0.0025293174497890671071869584
672985705159,,Amazon,Digital Music Store,1,0.6995327786126000852266355664
672985382947,CAENV2037872,Spotify,Spotify,93223,209.2649754296599976695187039019
628810534333,QM24S1910617,KKBox,Kkbox,15,0.0623827444638913353052004180
672985261242,CACWV2063398,Anghami,Streaming,44,0.0399810676977227704378574591
628810560851,QM24S1826608,Yandex,Streaming,308,0.3957925295890652958111707794
628810943173,CALVP1951456,GooglePlay,Google Play Download Store,1,0.6420936623243786398325992141
672985545014,CAGOO2036067,Line,Streaming,25,0.2050138261630580709582097316
672985453845,CAENV2080948,VKontakte,VKontakte,14427,3.9549807639467221675113763118
672985559677,CAGOO2044001,Resso,Streaming,240,0.2292861292692572544254467600
672985705159,CAHQJ2107431,Resso,Streaming,0,0.0000000000000000000000000000
692531149893,CAGOO2169181,Amazon,Music Premium Service,22,0.2465122052850473607920817753
672985382947,CAENV2037872,GooglePlay,Google Play Music Streaming,23,0.0855634639931043206376113218
628810842995,CALVP1902123,OK.ru,OK.ru,3,0.0000480030798967421023252465
628810909476,CALVP1934369,OK.ru,OK.ru,15,0.0010730578550792593279324215
,CALVP2053160,ITunes,iTunes Store,5,1.5276557666839631546989227833
692531139849,CAGOO2163741,Amazon,Music Premium Service,2,0.0205364283353930016563335108
672985383128,CAENV2038021,Line,Streaming,2,0.0182663424353845843218414012
672985799073,CAHQJ2165143,Anghami,Streaming,1,0.0038447007448919553230595221
672985083943,CALVP2062669,Pandora,Pandora,206,0.7750171044661090103799642688
672985020382,CALVP2025588,GooglePlay,Google Play Download Store,1,0.7453858824099999440385164238
628810561599,QM24S1916116,VKontakte,VKontakte,101118,10.8662888972705517449529475301
628810629831,CAGOO1993534,YouTube,Streaming,1435,8.5041671666281385881347971439
672985020382,CALVP2025588,SoundtrackYourBrand,Streaming,1,0.0040827073385702938441828624
672985083943,,Amazon,Digital Music Store,2,1.3326729619273558105810904771
672985631182,USLZJ1888276,OK.ru,OK.ru,26483,6.7703327766471112533757685134
672985954885,CAENV2139579,Netease,Netease,1,0.0001270743985381259879845149
672985383128,CAENV2038021,Saavn,Saavn,1,0.0013136934873746858194957008
628810561599,QM24S1916116,GooglePlay,Google Play Music Streaming,378,1.1119297611430450340121799984
628810612284,CAGOO1984027,MediaNet,Streaming,3,0.0065910840135356510281064781
628810534425,QM24S1825227,Amazon,Music Premium Service,86,1.3443318827916861727197729976
672985954885,CAENV2164646,TikTok,Streaming,5,0.0100201585466343237537234978
,CAGOO2175180,ITunes,iTunes Match,12,0.0071373615863637329706063633
628810842995,CALVP1902123,TikTok,Streaming,71,0.1234048907219754597004536099
,CAENV2101722,ITunes,iTunes Store,7,5.1823482302700651602331277305
628810742264,CAHQJ1951349,Xiami,Xiami,6,0.0033552945282527948260367713
,CAGOO1942139,ITunes,iTunes Match,12963,11.5656196325777891224317400041
672985102477,CALVP2073075,Tidal,Tidal,37,0.2887087760669557398515207848
672985678217,CAHQJ2016754,Anghami,Streaming,2,0.0015756454371435285985830310
692531089960,CAGOO2136880,Deezer,Deezer,33,0.1448295572737785392546226424
672985974739,CAENV2176626,OK.ru,OK.ru,15,0.0045997315303428076736003409
672985912496,CAENV2139579,Yandex,Streaming,1,0.0003172531954809174880354397
692531033765,CAGOO2106771,QQMusic,Streaming,54,0.0770704946515651507941894102
628810909476,CALVP1934369,QQMusic,Streaming,795,0.5953004407368899847205541234
628810742141,CAHQJ1951322,Pandora,Pandora,222,0.8839176688141529551511920854
628810561810,QM24S1919430,Deezer,Deezer,874,4.3622592213325377827318409231
628810560851,QM24S1826608,GooglePlay,Google Play Music Streaming,456,2.6257059100523873630151045296
672985722880,CAHQJ2117718,Tidal,Tidal,947,5.9479096884153266979053111855
672985261242,CACWV2063398,Kugou,Streaming,48,0.0301596752592530579253098846
628810534425,QM24S1825227,Netease,Netease,612,0.3244817970179209531168624540
,CALVP1951456,ITunes,iTunes Store,11,8.3626645271991424537036718230
628810561544,QM24S1920887,OK.ru,OK.ru,56,0.0039676216153114214721207879
692531080790,CAGOO2132230,YouTube,Streaming,767,5.5538581781076084706094235539
628810534333,QM24S1910617,SevenDigital,Download,1,0.6828740086393600173260960786
672985722880,CAHQJ2117718,IHeartRadio,IHeartRadio,4,0.0691509211232334123167684996
672985102477,CALVP2073075,Amazon,Music Premium Service,178,1.6906441776379371123764068686
,CAENV2095149,ITunes,Apple Music,1644,9.2696437656655711988631137403
628810534357,QM24S1820062,YouTube,Streaming,273,1.6701102868346084303974998371
628810842995,CALVP1902123,VKontakte,VKontakte,29837,2.1917523729411726490001364568
672985722880,CAHQJ2117718,Rhapsody,Streaming,302,1.3166636529525189864859624598
672985929517,CAENV2149514,YouTube,Content ID,419,0.4862241185220156962306289622
672985812512,CAHQJ2173685,VKontakte,VKontakte,139,0.0415040938340162696611864345
,CAGOO2044001,ITunes,Apple Music,1227,4.1007365352190754819508748409
692531080790,CAGOO2132230,QQMusic,Streaming,13,0.0165873735686876157665683578
692531193681,CAGOO2193164,Deezer,Deezer,14,0.0945154098548324812752851902
628810561858,QM24S1913190,Line,Streaming,5,0.0421613305679118410335373186
672985508989,,Amazon,Digital Music Store,1,0.6986233767471334742078192487
672985882980,CAENV2119873,Deezer,Deezer,398,1.4856817456687931236138544749
672985383128,CAENV2038021,YouTube,Streaming,998,6.3680476135894940843488156435
,CALVP2020125,ITunes,iTunes Store,23,15.1167081446546439275169450639
628810561513,QM24S1915972,MediaNet,Streaming,7,0.0157391219598897750939360494
628810534401,QM24S1831517,Pandora,Pandora,25,0.0785987346746929905397097338
,QM24S1825227,ITunes,iTunes Store,3,2.4048402221997158013862683524
672985508989,CAGOO2015895,Anghami,Streaming,10,0.0052302127924107415289181725
,CAGOO2122549,ITunes,iTunes Store,6,4.1766426685636041630725049768
628810560851,QM24S1826608,KKBox,Kkbox,95,0.3900071963219119042449776060
672985151543,CACWV2000320,Saavn,Saavn,5,0.0057360717134114398538903928
672985151543,CACWV2000320,Yandex,Streaming,410,0.6595611702573396753147833205
672985799073,CAHQJ2165143,Boomplay,Streaming,2,0.0010847911277569995460133413
672985559677,CAGOO2044001,Amazon,Music Premium Service,12,0.3796542814960272711975525396
672985453845,CAENV2080948,TikTok,Streaming,496,1.0476797179202028221023888512
628810560806,QM24S1832184,Line,Streaming,38,0.2307258722099222251693956339
672985974739,,Amazon,Digital Music Store,2,1.4185341827793177358375224776
692531064653,CAGOO2122549,BOOM App UMA,BOOM App UMA,130,0.1898210870287732341872146791
628810842995,CALVP1902123,Saavn,Saavn,573,0.7628448971904168088640247127
672985102477,CALVP2073075,YouTube,Content ID,102,0.2317739139871959797334087457
672985861015,CAENV2106588,Tidal,Tidal,21,0.1278996948651758989996181522
628810528974,CAGOO1942139,OK.ru,OK.ru,346,0.0530660196195390608051093726
628810560806,QM24S1832184,Kuwo,Streaming,39,0.0059051633459055456140657069
672985609693,CAGOO2074915,Spotify,Spotify,275155,703.5498982899814738325553712177
672985861015,CAENV2106588,VKontakte,VKontakte,585,0.1794462314302582734404249918
628810534333,QM24S1910617,YouTube,Streaming,6105,29.1332448223506756440087721825
628810629831,CAGOO1993534,Netease,Netease,3411,2.0892047368856438270913292342
672985007505,,Amazon,Digital Music Store,1,0.6990911649943051651935161166
672985370258,CAENV2030178,Spotify,Spotify,73875,155.1528658990378497392949411380
672985781016,CAHQJ2153230,OK.ru,OK.ru,1,0.0002722025632897751645201452
628810561858,QM24S1913190,YouTube,Content ID,202,0.4376291713806948779872739181
672985102477,CALVP2073075,VKontakte,VKontakte,3385,0.2131357657291063818386725200
,CAGOO2015895,ITunes,iTunes Store,10,7.0515170966177724922727220040
628810699889,CAHQJ1930439,IHeartRadio,IHeartRadio,4,0.0558901903237667015183264505
672985854369,CAENV2101722,Rhapsody,Streaming,2,0.0125377208271941585741479708
628810933068,CALVP1946334,Spotify,Spotify,37083,110.3313607009967610562032386428
628810742141,CAHQJ1951322,TDC Play Musik,Streaming,1,0.0052610191111108100623180556
672985508989,CAGOO2015895,TDC Play Musik,Streaming,120,0.7167779759215491700380113928
628810699889,CAHQJ1930439,YouTube,Content ID,577,1.1623344303323128779776766968
628810560813,QM24S1906868,Amazon,Music Premium Service,335,5.1430521763291901377900017676
628810560875,QM24S1904071,Deezer,Deezer,166,0.5146209234413698983243909243
628810560806,QM24S1832184,Pandora,Pandora,9306,37.2574186588587259943012549818
,CAENV2101722,ITunes,iTunes Match,20,0.0161741590599470638236158032
672985069411,CALVP2053160,Netease,Netease,440,0.2698581885463117225970252104
672985477858,CAENV2095149,Xiami,Xiami,6,0.0073051958284743587988532303
672985151543,CACWV2000320,YouTube,Streaming,190,1.3008022051500424508050392330
,CAHQJ2184062,ITunes,iTunes Match,23,0.0155560904348769534152448735
,CAHQJ2165143,ITunes,iTunes Store,1,0.7000000000000000000000000000
628810846559,CALVP1903197,Yandex,Streaming,708336,1098.4702037071305003958000108120
628810528974,CAGOO1942139,Pandora,Pandora,231,0.8784813175084421655323176866
672985705159,CAHQJ2107431,VKontakte,VKontakte,17090,4.7966682210355981969431176972
672985020382,CALVP2025588,QQMusic,Streaming,89,0.0848957756483889601821984296
628810612284,CAGOO1984027,VKontakte,VKontakte,44967,3.0097991721452398744502865454
628810842995,CALVP1902123,GooglePlay,Google Play Music Streaming,1921,13.1920230925651665255605799100
628810909476,CALVP1934369,Pandora,Pandora,5,0.0171559470636830459951327968
628810612284,CAGOO1984027,Amazon,Digital Music Store,1,0.5734152664426308209313490158
672985069411,CALVP2053160,KKBox,Kkbox,7,0.0290747974407097354702623715
628810534425,QM24S1825227,Kuwo,Streaming,35,0.0421036976147387411542620159
672985020382,CALVP2025588,BOOM App UMA,BOOM App UMA,3621,3.6259109463431851349564718428
692531247810,CACWV2122094,Spotify,Spotify,636,1.9332433463417574185375942649
672985370258,CAENV2030178,Deezer,Deezer,612,2.0558818447903722994519870375
672985974739,CAENV2176626,YouTube,Content ID,1276,1.7198529763290650951643622937
672985491366,CAGOO2006319,Amazon,Music Premium Service,293,2.9364641653453450134818264655
672985453845,CAENV2080948,Deezer,Deezer,266,1.0336772427330842355867606303
,CAGOO1993534,ITunes,iTunes Store,17,11.5965837713308052660466964034
692531139849,CAGOO2163741,QQMusic,Streaming,2,0.0028363820251936802545898320
628810534357,QM24S1820062,VKontakte,VKontakte,16203,2.0486762625155002235256118992
672985854369,CAENV2101722,QQMusic,Streaming,140,0.1071236506453366861021223679
672985007505,CALVP2020125,Xiami,Xiami,14,0.0127218624669149662414771994
628810742141,CAHQJ1951322,Kuwo,Streaming,42,0.0190734279312367407136214151
628810560806,QM24S1832184,Rhapsody,Streaming,3446,15.5204090668798452466572648292
628810561599,QM24S1916116,Deezer,Deezer,487,1.8756002073880347939007198737
672985183742,CACWV2018984,YouTube,Content ID,956,2.1181318670686891567947170718
628810742264,CAHQJ1951349,Saavn,Saavn,26,0.0360071769154429440712497840
628810561544,QM24S1920887,Anghami,Streaming,1,0.0001320527453071358608263104
672985183742,CACWV2018984,AWA,Awa,1,0.0105275530043489437080693337
628810560806,QM24S1832184,TikTok,Streaming,882,1.6651552821659585498590051703
628810629831,CAGOO1993534,Saavn,Saavn,78,0.1053027966128951374387592191
628810561599,QM24S1916116,YouTube,Streaming,3811,19.6293122070032464076708508035
628810534401,QM24S1831517,OK.ru,OK.ru,17,0.0004604119161697163404189423
672985261242,CACWV2063398,OK.ru,OK.ru,177,0.0304275742111818746151353233
672985974739,CAENV2176626,Resso,Streaming,106,0.1007831083565488922596625341
672985740426,CAHQJ2128297,YouTube,Content ID,71,0.1404391957260856498206732183
628810612284,CAGOO1984027,BOOM App UMA,BOOM App UMA,15747,17.6480354906596705182714408583
692531021106,CAGOO2100165,VKontakte,VKontakte,727,0.2273123459993503300834886371
628810742141,CAHQJ1951322,Saavn,Saavn,70,0.0937348816216468563438376101
672985702912,CAHQJ2106266,Anghami,Streaming,2,0.0011750592578083397014933429
672985705159,CAHQJ2107431,Spotify,Spotify,149403,424.4504745079204521393241847005
692531080790,CAGOO2132230,VKontakte,VKontakte,435,0.1384347656940537539224112644
672985974739,CAENV2176626,TikTok,Streaming,12,0.0247263620706557022750370105
692531139849,CAGOO2163741,Deezer,Deezer,34,0.1475532996017755241316916627
628810560813,QM24S1906868,YouTube,Content ID,1576,2.6673041781237904449784119971
672985954885,CAENV2164646,BOOM App UMA,BOOM App UMA,14,0.0177571772537158531048878604
628810477371,CAGOO1916989,BOOM App UMA,BOOM App UMA,61,0.0759966122912706406466238940
672985508989,CAGOO2015895,TikTok,Streaming,4,0.0066447519001500187678037935
672985183742,CACWV2018984,YouTube,Streaming,1110,6.6045398717223298865942916684
628810561513,QM24S1915972,YouTube,Streaming,767,5.1883196853888552480557876744
672985453845,CAENV2080948,AWA,Awa,97,0.9746388666522004893102553289
672985453845,CAENV2080948,Tidal,Tidal,20,0.0936313860887212555007433328
,CAGOO2074915,ITunes,iTunes Match,20,0.0071192770528708932342323190
672985705159,CAHQJ2107431,BOOM App UMA,BOOM App UMA,10009,13.3922646284490861481460943512
692531149893,CAGOO2169181,Yandex,Streaming,41,0.0538042522560248952705646190
672985559677,CAGOO2044001,Deezer,Deezer,365,0.8685010568515954527153515828
672985829381,CAHQJ2184062,Anghami,Streaming,6,0.0017535605766172581177246807
628810534333,QM24S1910617,GooglePlay,Google Play Download Store,2,1.0550786857539912960075073675
628810909476,CALVP1934369,GooglePlay,Google Play Download Store,2,1.4201936578658978549019111001
672985261242,CACWV2063398,MediaNet,Streaming,137,0.3015858000636028770515267106
692531149893,CAGOO2169181,YouTube,Streaming,21,0.1610527662888624676493792757
672985598324,CAGOO2068468,BOOM App UMA,BOOM App UMA,3865,4.8118460360772469530207579224
628810933068,CALVP1946334,OK.ru,OK.ru,1,0.0002548692125987515538448775
672985954885,CAHQJ2165143,YouTube,Content ID,19,0.0157455006471612714326747278
672985854369,CAENV2101722,YouTube,Streaming,586,4.2233442150820188153249979933
672985370258,CAENV2030178,Resso,Streaming,29,0.0263713078344621277119423768
,CAENV2037872,ITunes,iTunes Match,4,0.0029322351680774037375241103
672985007505,CALVP2020125,TDC Play Musik,Streaming,1,0.0058521743872840653929635051
672985974739,CAENV2176626,Yandex,Streaming,151,0.2603934044369543063494535026
672985702912,CAHQJ2106266,SoundtrackYourBrand,Streaming,1,0.0037741959906749548981345527
,CAENV2164647,ITunes,iTunes Match,1,0.0005947801321969777475505303
672985020382,CALVP2025588,GooglePlay,Google Play Music Streaming,734,3.9279007176045752138037270675
672985397491,CAENV2043858,Rhapsody,Streaming,69,0.3829354502023140547791819875
672985954885,CAENV2139579,TikTok,Streaming,1,0.0022310016095510432408171592
628810742141,CAHQJ1951322,OK.ru,OK.ru,101,0.0095523060079856433573564099
672985105386,CALVP2073121,Spotify,Spotify,150965,389.3992363953100135380336609580
628810560851,QM24S1826608,Amazon,Music Premium Service,326,4.6376849105837371210044483788
672985861015,CAENV2106588,Rhapsody,Streaming,2,0.0124586676479859360568638002
628810534401,QM24S1831517,Rhapsody,Streaming,13,0.0559939340835883877632205425
672985609693,CAGOO2074915,YouTube,Content ID,486,1.2990926447755643267402983530
672985929517,CAENV2149514,TikTok,Streaming,11,0.0240791099560632416191068841
628810846559,CALVP1903197,TDC Play Musik,Streaming,55,0.3232526465395016097538814487
672985850156,CAHQJ2197917,TDC Play Musik,Streaming,1,0.0061580254917159563264548066
628810842995,CALVP1902123,IHeartRadio,IHeartRadio,8,0.1206292859839578138874145000
672985382947,CAENV2037872,QQMusic,Streaming,31,0.0242904710993636291023438638
692531080790,CAGOO2132230,OK.ru,OK.ru,9,0.0029290199356658064423717363
672985631182,USLZJ1888276,Saavn,Saavn,81392,110.3848132242626790635044279321
672985382947,CAENV2037872,Tidal,Tidal,30,0.1896729143707578870678652515
628810742264,CAHQJ1951349,Line,Streaming,100,0.4044667240835717358851732293
628810534333,QM24S1910617,TikTok,Streaming,51,0.0943594171238024582457238741
672985370258,CAENV2030178,YouTube,Content ID,393,1.1705589129023719125890395532
672985609693,CAGOO2074915,OK.ru,OK.ru,4,0.0008055528020330692763678241
,CALVP2020125,ITunes,iTunes Match,67,0.0361845934072504995006601085
672985491366,CAGOO2006319,Netease,Netease,148289,92.1524264284422516507021902047
628810560813,QM24S1906868,Boomplay,Streaming,2,0.0005917889933225569099591533
672985105386,CALVP2073121,Xiami,Xiami,89,0.0151736182932653679159005069
672985545014,CAGOO2036067,TikTok,Streaming,1,0.0019309215712393979399324567
692531149893,CAGOO2169181,VKontakte,VKontakte,22,0.0067985779566274352013484040
672985850156,CAHQJ2197917,OK.ru,OK.ru,2,0.0006180167169416141294747884
628810965274,CALVP2002252,Pandora,Pandora,102,0.4989898849993873612759858077
,CAGOO2169181,ITunes,Apple Music,727,4.2930729243486317689462101119
672985453845,CAENV2080948,Amazon,Music Premium Service,54,0.3503242304457619293610441334
,CAHQJ2117718,ITunes,iTunes Match,177,0.0508111512486709930479132018
692531033765,CAGOO2106771,Amazon,Digital Music Store,1,0.7058670599184172388726577367
628810477371,CAGOO1916989,Kuwo,Streaming,7,0.0009756090025001633016698059
672985861015,CAENV2106588,TikTok,Streaming,2,0.0045770536056693349251314421
672985722880,CAHQJ2117718,KKBox,Kkbox,29,0.1070549143375649803240109865
672985102477,CALVP2073075,Spotify,Spotify,133797,315.7076814246926587248374057812
628810742141,CAHQJ1951322,Line,Streaming,780,6.0029495957495461371226182541
672985770416,CAHQJ2147168,Kuwo,Streaming,8,0.0075686576308361274423455689
672985740426,CAHQJ2128297,Netease,Netease,1154,0.6587053529497379789778377623
,CAHQJ2106266,ITunes,iTunes Store,2,1.6719418839850417863027755577
672985477858,CAENV2095149,VKontakte,VKontakte,2201,0.1775999201552089844036579982
672985882980,CAENV2119873,TDC Play Musik,Streaming,10,0.0615361551971202992187138589
672985854369,CAENV2101722,Pandora,Pandora,1,0.0033764833172742109772793540
628810943173,CALVP1951456,OK.ru,OK.ru,1,0.0000072084241798312742825490
672985722880,CAHQJ2117718,TDC Play Musik,Streaming,111,0.6667736114948066172251535977
,CAGOO2100165,ITunes,Apple Music,529,3.3488349513584444261191779653
,CAGOO2091608,ITunes,iTunes Match,3,0.0015829621690658379963851528
628810561513,QM24S1915972,Line,Streaming,39,0.3349666416597200792756798160
692531064653,CAGOO2122549,Resso,Streaming,37,0.0396836541320178062594317043
,QM24S1904071,ITunes,Apple Music,897,4.9160227068647404880232281179
672985770416,CAHQJ2147168,Tidal,Tidal,122,0.7860683081996699340922271206
692531021106,CAGOO2100165,BOOM App UMA,BOOM App UMA,257,0.3416609909320063427888729255
672985477858,CAENV2095149,Saavn,Saavn,2,0.0043161112217911955932156128
628810699889,CAHQJ1930439,TDC Play Musik,Streaming,3,0.0208323975356494892529525369
672985102477,CALVP2073075,Netease,Netease,222,0.1353410340760330800994916558
628810534425,QM24S1825227,Deezer,Deezer,594,0.9893044244227669653277302386
672985882980,CAENV2119873,Spotify,Spotify,91381,239.2615065930409783583090966537
628810534333,QM24S1910617,SoundtrackYourBrand,Streaming,132,0.0637753513470973892351329216
628810842995,CALVP1902123,Xiami,Xiami,2,0.0002597768160506843508764773
692531089960,CAGOO2136880,Amazon,Music Premium Service,1,0.0020169992200689555058292892
672985261242,CACWV2063398,Spotify,Spotify,252030,558.3745999844859719385632475728
672985382008,CAENV2037366,YouTube,Content ID,312,0.7930613996786748847300869208
672985105386,CALVP2073121,TikTok,Streaming,4,0.0087360280083274436812408757
692531080790,CAGOO2132230,Tidal,Tidal,58,0.3634726796365705014509312161
,CALVP2053160,ITunes,iTunes Match,17,0.0026029118534786028124810259
628810943173,CALVP1951456,YouTube,Streaming,4651,32.4717415647104915171907805216
672985069411,CALVP2053160,Rhapsody,Streaming,64,0.3004490930324136705233289472
672985183742,CACWV2018984,Resso,Streaming,3,0.0012778560147841664613189121
628810561513,QM24S1915972,IMusica,Streaming,3,0.0307821122544104512029557631
628810612284,CAGOO1984027,YouTube,Streaming,26875,176.3432342241375397133245217562
672985383128,CAENV2038021,GooglePlay,Google Play Locker,26,0.0041852046728524426065938854
672985637429,CAGOO2091608,Anghami,Streaming,105,0.1243123666432331324263261216
692531089960,CAGOO2136880,Pandora,Pandora,9,0.0479566780589109887331959826
628810612284,CAGOO1984027,GooglePlay,Google Play Download Store,4,2.6600771437445632783801633358
672985598324,CAGOO2068468,Deezer,Deezer,276,0.8912526912622850146406564748
672985083943,CALVP2062669,Rhapsody,Streaming,31,0.1073044775700933436476126041
672985491366,CAGOO2006319,QQMusic,Streaming,2374,1.8016708571095050477114289635
672985069411,CALVP2053160,Boomplay,Streaming,1,0.0002955817517213288493517675
628810909476,CALVP1934369,YouTube,Streaming,10623,75.0617878504576059589391966068
628810846559,CALVP1903197,Netease,Netease,289012,191.5613574793814782804989396586
,CAHQJ2106266,ITunes,Apple Music,1737,10.8759462831925963652336486644
628810943173,CALVP1951456,Amazon,Digital Music Store,3,2.1153324935664887671142294109
628810742264,CAHQJ1951349,Boomplay,Streaming,27,0.0105846586635695897563932845
672985954885,CAENV2164647,BOOM App UMA,BOOM App UMA,8,0.0112735919977473567816043668
628810560813,QM24S1906868,Rhapsody,Streaming,4,0.0197008615793617916262492108
628810699889,CAHQJ1930439,Spotify,Spotify,200635,574.9344830047120081025868776615
672985954885,CAENV2139579,Spotify,Spotify,776,1.2330926801373982909510604448
672985770416,CAHQJ2147168,Deezer,Deezer,747,2.6681576111268271230605079165
672985598324,CAGOO2068468,VKontakte,VKontakte,11987,2.9894619802758754749554046351
692531193681,CAGOO2193164,YouTube,Content ID,6,0.0292795467818855176964041662
692531080790,CAGOO2132230,Netease,Netease,18,0.0078602181694916824646342590
628810909476,CALVP1934369,Tidal,Tidal,926,5.7979011722714485309944451056
692531089960,CAGOO2136880,Tidal,Tidal,2,0.0142256813255388098840255842
628810528974,CAGOO1942139,Kuwo,Streaming,3774,1.4864849170457069540143062375
672985954885,CAENV2164646,Deezer,Deezer,34,0.0499585896863100123812401999
628810560813,QM24S1906868,BOOM App UMA,BOOM App UMA,3844,4.7694819891622894425887063525
